date,key,new_hospitalized,total_hospitalized,new_intensive_care,total_intensive_care,new_ventilator,total_ventilator
2020-05-05 00:00:00,CH_GR,2,18,0,5,0,5
2020-07-15 00:00:00,CH_VS,0,8,0,1,0,0
2020-09-25 00:00:00,US_AR,42,5202,0,,7,657
2020-07-31 00:00:00,CH_LU,3,12,0,5,0,5
2021-01-13 00:00:00,US_KS,189,7540,46,2027,0,413
2020-05-14 00:00:00,CH_GE,-10,166,0,6,0,6
2021-02-03 00:00:00,CH_VS,-7,129,-4,11,-1,8
2020-12-22 00:00:00,CH_TI,1,350,-2,39,-4,33
2021-01-19 00:00:00,CH_ZH,0,311,1,72,0,54
2020-06-09 00:00:00,US_AL,33,2087,8,631,4,375
2020-12-16 00:00:00,CH_LU,7,100,0,,-2,17
2020-05-03 00:00:00,CH_NE,0,26,0,2,0,2
2020-06-09 00:00:00,CH_ZH,-1,6,0,0,0,0
2020-06-20 00:00:00,US_UT,16,1161,3,333,1,149
2020-12-30 00:00:00,US_AR,103,11271,0,,13,1212
2020-09-04 00:00:00,CH_VS,1,11,0,0,0,0
2021-01-18 00:00:00,CH_GR,0,39,2,10,1,9
2021-01-25 00:00:00,CH_TI,2,209,-1,31,1,23
2021-01-25 00:00:00,US_AR,45,13312,0,,5,1395
2020-08-18 00:00:00,CH_ZH,0,33,0,9,0,9
2020-10-13 00:00:00,US_UT,52,4383,14,984,7,392
2020-08-20 00:00:00,CH_TI,0,0,0,0,0,0
2020-10-03 00:00:00,CH_BL,0,0,0,0,0,0
2021-01-27 00:00:00,CH_VS,-3,145,2,15,1,10
2021-01-16 00:00:00,US_UT,101,12452,12,1979,1,678
2020-12-31 00:00:00,CH_NE,-2,41,0,4,0,2
2020-04-03 00:00:00,CH_ZH,7,207,0,0,4,57
2020-12-13 00:00:00,CH_NE,0,81,0,6,0,3
2021-02-02 00:00:00,CH_ZH,-5,230,3,54,0,36
2020-04-26 00:00:00,CH_BL,-2,21,-1,0,0,0
2020-06-22 00:00:00,US_AL,11,2471,4,725,0,424
2021-02-02 00:00:00,CH_VS,4,136,-1,15,-2,9
2020-03-31 00:00:00,CH_VS,-1,153,-1,24,0,23
2020-06-10 00:00:00,US_UT,23,954,2,276,0,116
2020-03-30 00:00:00,CH_NE,-3,57,-4,12,0,6
2021-01-04 00:00:00,CH_BL,5,74,1,8,0,7
2020-03-07 00:00:00,CH_GE,0,7,0,0,0,0
2020-12-05 00:00:00,CH_TI,17,350,3,39,0,23
2020-03-26 00:00:00,CH_BL,0,68,1,9,1,9
2021-01-21 00:00:00,CH_LU,-6,82,0,,2,14
2021-01-23 00:00:00,US_AL,0,40514,10,2510,6,1432
2020-04-05 00:00:00,CH_VS,-3,147,-2,26,0,23
2020-03-25 00:00:00,CH_GE,23,240,9,50,7,48
2020-10-26 00:00:00,US_AL,379,19974,3,2025,2,1159
2020-04-15 00:00:00,CH_TI,-9,265,-3,60,-4,50
2020-04-30 00:00:00,CH_GR,-2,21,0,6,0,6
2020-08-07 00:00:00,CH_NE,0,1,0,0,0,0
2020-07-30 00:00:00,US_AL,177,10070,20,1129,10,605
2020-08-22 00:00:00,US_UT,29,2899,3,740,3,297
2020-10-31 00:00:00,CH_VS,21,236,5,23,3,7
2020-08-06 00:00:00,CH_LU,-1,13,0,5,0,5
2020-12-13 00:00:00,US_KS,0,5800,0,1564,0,409
2021-01-28 00:00:00,CH_LU,-14,70,0,,0,16
2020-04-29 00:00:00,CH_LU,-1,16,1,8,1,8
2020-05-18 00:00:00,US_AL,24,1416,8,512,6,302
2020-10-07 00:00:00,CH_TI,-1,4,0,0,0,0
2020-09-16 00:00:00,CH_NE,1,3,1,1,0,0
2020-11-16 00:00:00,CH_BL,-1,65,0,4,0,2
2020-03-01 00:00:00,CH_GR,0,0,0,0,0,0
2020-07-31 00:00:00,US_AL,451,10521,15,1144,8,613
2020-04-30 00:00:00,CH_LU,0,16,0,8,0,8
2020-05-13 00:00:00,CH_GE,-5,176,1,6,1,6
2020-12-06 00:00:00,CH_BL,2,62,-1,6,-1,4
2020-06-07 00:00:00,CH_TI,-1,14,1,2,0,0
2020-06-22 00:00:00,CH_BL,0,0,0,0,0,0
2020-12-04 00:00:00,US_AR,123,9329,0,,9,1034
2020-05-12 00:00:00,US_UT,18,535,9,178,4,80
2020-11-20 00:00:00,CH_VS,-12,236,-1,36,0,29
2020-11-09 00:00:00,CH_VS,-9,335,-3,34,2,26
2020-08-27 00:00:00,CH_BL,1,3,0,1,0,1
2021-01-15 00:00:00,US_KS,173,7713,41,2068,0,413
2020-11-21 00:00:00,CH_NE,4,141,0,14,-1,12
2020-05-24 00:00:00,CH_BL,0,2,0,0,0,0
2020-03-16 00:00:00,CH_GE,18,62,-2,10,1,9
2021-01-08 00:00:00,CH_TI,-1,366,2,53,1,48
2020-08-25 00:00:00,CH_SG,-3,6,2,3,-1,3
2021-01-31 00:00:00,CH_VS,10,126,1,14,-1,11
2020-12-02 00:00:00,CH_ZH,7,400,2,89,4,66
2020-11-27 00:00:00,CH_NE,-2,123,-4,12,0,9
2020-10-29 00:00:00,US_AL,130,20246,7,2056,7,1183
2020-04-01 00:00:00,CH_AG,9,94,5,27,2,27
2020-04-23 00:00:00,US_AL,38,768,0,288,0,170
2020-08-01 00:00:00,CH_ZH,2,36,0,7,0,5
2020-06-16 00:00:00,US_AL,56,2315,6,682,4,399
2020-09-25 00:00:00,US_AL,74,16852,103,1782,69,1000
2020-05-25 00:00:00,CH_GR,1,5,0,2,0,2
2020-03-24 00:00:00,CH_ZH,11,138,0,0,-1,26
2021-01-29 00:00:00,CH_BL,-3,17,-2,5,-2,4
2021-01-09 00:00:00,CH_BL,1,65,-2,7,0,6
2020-12-08 00:00:00,US_KS,0,5509,0,1474,0,409
2020-12-30 00:00:00,CH_SG,-10,171,0,27,0,26
2020-06-01 00:00:00,CH_ZH,0,11,0,3,0,1
2020-09-09 00:00:00,CH_VS,-2,13,0,0,0,0
2020-04-01 00:00:00,CH_BL,-2,86,-1,17,1,17
2021-01-14 00:00:00,CH_VS,15,126,0,11,1,9
2020-06-28 00:00:00,CH_NE,0,2,0,0,0,0
2021-01-21 00:00:00,CH_VS,2,126,1,13,0,9
2020-10-24 00:00:00,CH_ZH,18,130,1,21,3,16
2020-03-08 00:00:00,CH_BL,0,4,0,2,0,2
2020-03-02 00:00:00,CH_TI,0,0,0,0,0,0
2020-07-31 00:00:00,CH_BE,0,12,0,2,1,1
2020-08-18 00:00:00,CH_NE,0,0,0,0,0,0
2020-05-29 00:00:00,CH_GE,-4,5,0,0,0,0
2020-04-01 00:00:00,CH_BE,4,115,3,26,3,21
2020-12-06 00:00:00,US_KS,0,5417,0,1453,0,409
2020-11-23 00:00:00,US_AR,51,8523,0,,7,945
2020-12-02 00:00:00,CH_TI,-10,336,-3,39,-1,27
2020-11-09 00:00:00,CH_TI,9,290,1,23,-1,18
2021-02-03 00:00:00,US_KS,89,8578,22,2333,-1,411
2020-11-26 00:00:00,CH_GR,-5,41,0,7,0,5
2020-06-04 00:00:00,CH_BE,0,6,0,0,0,0
2021-02-02 00:00:00,CH_LU,-8,62,0,,-3,9
2020-10-14 00:00:00,US_KS,70,3309,23,913,6,280
2020-10-08 00:00:00,CH_TI,2,6,0,0,0,0
2020-06-18 00:00:00,CH_GE,-2,4,0,0,0,0
2020-08-31 00:00:00,CH_VS,0,10,0,0,0,0
2020-05-27 00:00:00,CH_NE,1,5,1,2,-1,0
2020-08-10 00:00:00,CH_GR,-1,0,0,0,0,0
2020-07-10 00:00:00,CH_VS,-1,9,1,2,0,0
2020-09-04 00:00:00,US_AR,36,4422,0,,2,564
2020-07-15 00:00:00,US_AR,76,1948,0,,6,279
2020-11-16 00:00:00,US_UT,90,6859,5,1303,0,487
2020-04-11 00:00:00,CH_LU,-1,21,0,,-1,5
2020-05-14 00:00:00,CH_BL,1,3,0,1,0,0
2020-06-01 00:00:00,CH_VS,0,15,-2,3,0,2
2020-10-28 00:00:00,CH_NE,9,86,1,14,2,7
2020-11-19 00:00:00,CH_VS,-12,248,3,37,2,29
2020-11-19 00:00:00,CH_BL,-2,73,0,6,1,3
2020-08-31 00:00:00,US_KS,26,2304,12,628,3,209
2020-10-04 00:00:00,US_UT,24,3980,2,923,0,366
2020-12-04 00:00:00,CH_TI,4,333,0,36,-1,23
2020-08-16 00:00:00,US_AL,0,12607,3,1316,1,720
2020-12-18 00:00:00,CH_ZH,-33,488,-4,99,0,73
2021-01-04 00:00:00,US_AR,0,11514,0,,0,1234
2020-06-30 00:00:00,CH_GE,1,8,0,1,0,1
2020-11-27 00:00:00,CH_ZH,-8,389,-1,72,5,54
2021-01-16 00:00:00,US_KS,0,7713,0,2068,0,413
2020-04-06 00:00:00,CH_VS,-13,134,0,26,-1,22
2020-09-10 00:00:00,CH_VS,1,14,0,0,0,0
2020-07-24 00:00:00,CH_NE,0,2,0,0,0,0
2020-09-06 00:00:00,US_AL,0,14914,0,1537,0,848
2021-02-03 00:00:00,CH_BE,-8,117,-5,20,-1,17
2020-05-30 00:00:00,CH_GE,-3,2,0,0,0,0
2020-06-01 00:00:00,US_UT,14,789,0,242,0,102
2020-05-15 00:00:00,US_UT,8,566,3,190,0,83
2020-06-17 00:00:00,CH_GR,0,0,0,0,0,0
2020-05-15 00:00:00,CH_LU,0,11,0,4,0,4
2020-09-25 00:00:00,CH_LU,0,8,0,1,0,1
2020-03-27 00:00:00,CH_GR,6,58,0,11,0,7
2020-09-24 00:00:00,US_AL,80,16778,10,1679,11,931
2020-05-19 00:00:00,CH_ZH,-3,30,-4,8,-2,6
2020-08-07 00:00:00,US_UT,24,2578,0,657,3,269
2020-06-28 00:00:00,CH_BE,0,1,0,0,0,0
2020-05-21 00:00:00,CH_GE,2,16,0,1,0,0
2020-07-06 00:00:00,CH_BE,-1,3,0,1,0,1
2020-08-24 00:00:00,CH_BL,0,1,0,1,0,1
2020-12-26 00:00:00,CH_GR,-5,42,0,8,0,6
2020-06-11 00:00:00,CH_BL,0,0,0,0,0,0
2020-07-10 00:00:00,CH_NE,2,3,0,0,0,0
2020-06-17 00:00:00,CH_LU,1,7,0,2,0,2
2021-02-06 00:00:00,US_KS,0,8680,0,2361,0,411
2020-05-15 00:00:00,CH_TI,-8,63,-2,7,-2,5
2020-06-16 00:00:00,CH_VS,-1,12,0,2,0,0
2020-07-25 00:00:00,CH_NE,0,2,0,0,0,0
2020-05-21 00:00:00,CH_BL,0,3,0,0,0,0
2020-10-31 00:00:00,CH_GR,1,34,1,6,1,5
2020-04-24 00:00:00,CH_AG,5,40,0,14,0,14
2020-12-05 00:00:00,CH_BL,3,60,1,7,1,5
2020-06-15 00:00:00,CH_ZH,0,9,0,1,0,0
2020-11-14 00:00:00,US_UT,85,6676,3,1297,1,486
2020-04-16 00:00:00,CH_BE,-12,70,-4,26,-6,12
2020-10-29 00:00:00,CH_ZH,20,221,2,26,4,21
2020-06-13 00:00:00,CH_GR,0,1,0,0,0,0
2020-12-16 00:00:00,US_UT,107,9692,10,1686,6,598
2020-10-28 00:00:00,CH_BE,-4,213,2,22,1,14
2020-05-02 00:00:00,CH_BL,0,8,1,2,1,2
2020-04-07 00:00:00,CH_LU,-1,27,0,6,0,6
2020-12-27 00:00:00,US_KS,0,6424,0,1722,0,411
2020-11-02 00:00:00,CH_NE,3,105,1,17,-1,8
2020-10-30 00:00:00,CH_NE,17,91,2,14,1,6
2021-01-09 00:00:00,CH_ZH,-37,380,-3,86,-3,60
2021-01-12 00:00:00,CH_SG,-8,116,0,18,0,18
2020-11-15 00:00:00,CH_GR,6,78,0,10,-1,9
2020-07-01 00:00:00,CH_GR,0,0,0,0,0,0
2021-01-27 00:00:00,CH_BE,-9,141,0,29,2,26
2020-04-30 00:00:00,CH_VS,0,58,-1,10,0,8
2020-07-11 00:00:00,US_AL,3656,6745,16,904,3,496
2020-12-29 00:00:00,US_KS,0,6568,0,1762,0,411
2020-11-01 00:00:00,CH_BL,2,34,-1,5,0,4
2020-05-10 00:00:00,US_AL,12,1240,1,460,2,274
2020-03-16 00:00:00,CH_VS,6,42,1,2,0,1
2020-06-15 00:00:00,US_UT,13,1041,2,304,0,134
2020-05-24 00:00:00,CH_TI,5,50,-2,4,-1,4
2020-05-13 00:00:00,CH_NE,-1,12,0,1,0,1
2020-05-09 00:00:00,CH_ZH,-10,37,0,8,0,5
2020-09-04 00:00:00,CH_TI,0,1,0,0,0,0
2021-01-23 00:00:00,CH_GR,2,27,-1,8,-1,7
2020-10-02 00:00:00,US_AL,163,17420,8,1840,6,1043
2021-02-05 00:00:00,CH_GR,-6,20,-1,6,-1,6
2021-01-11 00:00:00,CH_ZH,25,401,0,87,-1,57
2020-12-01 00:00:00,CH_ZH,-17,393,3,87,5,62
2020-10-09 00:00:00,CH_NE,2,12,2,2,1,1
